 USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
725645 24022 201507062353 140  18 ***  19 *** * * * 10.0 ** ** ** ** ** ** ** ** *   60   51 1017.5 30.30  783.9  62  57  0.00 ***** ***** ***** **
725645 24022 201507070053 140  15 ***  16 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   50 1018.0 30.30  783.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201507070153 140  14 ***  17 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   50 1018.0 30.30  783.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201507070253 140  11 ***  15 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   50 1018.6 30.31  784.2 *** ***  0.00 ***** ***** ***** **
725645 24022 201507070351 130  14 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   50 ****** 30.32  784.5 *** *** ***** ***** ***** ***** **
725645 24022 201507070353 130  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   53   50 1019.0 30.32  784.5 *** ***  0.00 ***** ***** ***** **
725645 24022 201507070453 130  16 ***  11 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   50 1018.7 30.32  784.5 *** ***  0.00 ***** ***** ***** **
725645 24022 201507070553 140  17 ***  14 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   50 1018.4 30.32  784.5  60  52  0.00 ***** ***** ***** **
725645 24022 201507070653 140  14 ***  12 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   50 1017.8 30.31  784.2  62  52  0.00 ***** ***** ***** **
725645 24022 201507070659 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  62 *** ***** *****  0.50 ***** **
725645 24022 201507070753 140  10 ***  13 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   49 1017.4 30.30  783.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201507070853 150  16  23   8 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   50 1016.8 30.29  783.7 *** ***  0.00 ***** ***** ***** **
725645 24022 201507070953 160  16 ***   2 *** * * *  7.0 ** ** ** ** ** ** ** ** *   52   51 1016.1 30.27  783.1 *** ***  0.00 ***** ***** ***** **
725645 24022 201507071053 150  16 ***  80 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   51   50 1016.8 30.27  783.1 *** ***  0.00T***** ***** ***** **
725645 24022 201507071153 140   9 ***  75 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   51   50 1016.0 30.26  782.8  53  51  0.01  0.01  0.19 ***** **
725645 24022 201507071253 150  15 ***  75 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   50 1016.2 30.25  782.6 *** ***  0.00T***** ***** ***** **
725645 24022 201507071351 160  16 ***   4 *** * * *  4.0 ** ** ** ** 10 ** ** ** *   52   52 ****** 30.26  782.8 *** *** ***** ***** ***** ***** **
725645 24022 201507071353 160  17 ***   4 *** * * *  4.0 ** ** ** ** 10 ** ** ** *   52   51 1016.5 30.26  782.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201507071453 150  18 ***   4 *** * * *  6.0 ** ** ** ** 10 ** ** ** *   53   51 1016.4 30.25  782.6 *** ***  0.00 ***** *****  0.00T**
725645 24022 201507071553 150  16 *** 110 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   51 1016.1 30.25  782.6 *** ***  0.00 ***** ***** ***** **
725645 24022 201507071653 150  14 *** 110 *** * * * 10.0 ** ** ** ** ** ** ** ** *   60   51 1014.9 30.24  782.3 *** ***  0.00 ***** ***** ***** **
725645 24022 201507071753 ***   0 *** 110 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   49 1014.6 30.23  782.0  63  51  0.00  0.00T***** ***** **
725645 24022 201507071851 160   8 ***  33 *** * * * 10.0 ** ** ** ** ** ** ** ** *   64   52 ****** 30.21  781.5 *** *** ***** ***** ***** ***** **
725645 24022 201507071853 150   8 ***  35 *** * * * 10.0 ** ** ** ** ** ** ** ** *   64   52 1013.3 30.20  781.2 *** ***  0.00 ***** ***** ***** **
725645 24022 201507071951 150  15 ***  70 *** * * *  5.0 ** ** ** ** 61 ** ** ** *   61   54 ****** 30.20  781.2 *** *** ***** ***** ***** ***** **
725645 24022 201507071953 150  13 ***  55 *** * * *  4.0 ** ** ** ** 62 12 ** ** *   60   53 1013.6 30.20  781.2 *** ***  0.02 ***** ***** ***** **
725645 24022 201507072050 140  16 ***  70 *** * * *  3.0 ** ** ** ** 61 10 ** ** *   57   55 ****** 30.19  780.9 *** ***  0.12 ***** ***** ***** **
725645 24022 201507072053 140  17 ***  70 *** * * *  3.0 ** ** ** ** 61 10 ** ** *   58   55 1013.9 30.20  781.2 *** ***  0.11 ***** *****  0.13 **
725645 24022 201507072153 150  16 ***  70 *** * * *  7.0 ** ** ** ** ** ** ** ** *   59   54 1013.9 30.20  781.2 *** ***  0.00 ***** ***** ***** **
725645 24022 201507072253 150  11 ***  70 *** * * *  6.0 05 ** ** ** 05 ** ** ** *   57   52 1014.2 30.19  780.9 *** ***  0.00T***** ***** ***** **
725645 24022 201507072353 160  11 ***  65 *** * * *  6.0 ** ** ** ** 61 10 ** ** *   55   53 1014.6 30.19  780.9  66  55  0.03  0.15 ***** ***** **
725645 24022 201507080053 160  11 ***  60 *** * * *  4.0 ** ** ** ** 62 10 ** ** *   55   53 1013.9 30.18  780.7 *** ***  0.08 ***** ***** ***** **
725645 24022 201507080153 300   6 ***  10 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   54   52 1014.4 30.19  780.9 *** ***  0.01 ***** ***** ***** **
725645 24022 201507080253 ***   0 *** 110 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   52 1013.7 30.17  780.4 *** ***  0.00T***** *****  0.10 **
725645 24022 201507080353 160   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   54   52 1013.1 30.17  780.4 *** ***  0.00 ***** ***** ***** **
725645 24022 201507080453 170   5 ***  75 *** * * *  8.0 ** ** ** ** ** ** ** ** *   54   52 1012.6 30.17  780.4 *** ***  0.00 ***** ***** ***** **
725645 24022 201507080553 130   7 ***  80 *** * * *  9.1 ** ** ** ** ** ** ** ** *   54   52 1011.7 30.16  780.1  55  53  0.00  0.10 ***** ***** **
725645 24022 201507080653 180   6 ***  20 *** * * *  8.0 ** ** ** ** ** ** ** ** *   54   52 1011.6 30.16  780.1  66  51  0.00 ***** ***** ***** **
725645 24022 201507080659 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  66 *** ***** *****  0.26 ***** **
725645 24022 201507080753 150   6 ***  25 *** * * *  8.0 ** ** ** ** ** ** ** ** *   54   51 1011.6 30.14  779.6 *** ***  0.00 ***** ***** ***** **
725645 24022 201507080853 280   3 ***  45 *** * * *  8.0 ** ** ** ** ** ** ** ** *   53   52 1011.8 30.14  779.6 *** ***  0.00 ***** ***** ***** **
725645 24022 201507080953 320   3 ***  46 *** * * *  9.1 ** ** ** ** 61 ** ** ** *   53   52 1011.6 30.13  779.3 *** ***  0.01 ***** ***** ***** **
725645 24022 201507081053 330   5 ***   8 *** * * *  7.0 ** ** ** ** 61 ** ** ** *   53   52 1011.9 30.13  779.3 *** ***  0.00T***** ***** ***** **
725645 24022 201507081153 340   3 ***  65 *** * * *  6.0 ** ** ** ** 61 10 ** ** *   53   52 1012.1 30.13  779.3  54  53  0.01  0.02  0.27 ***** **
725645 24022 201507081253 *** *** ***   5 *** * * *  5.0 ** ** ** ** 61 10 ** ** *   53   52 1012.5 30.14  779.6 *** ***  0.01 ***** ***** ***** **
725645 24022 201507081351 *** *** ***  15 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   54   52 ****** 30.15  779.9 *** ***  0.01 ***** ***** ***** **
725645 24022 201507081353 *** *** ***  13 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   53   51 1012.9 30.15  779.9 *** ***  0.00T***** ***** ***** **
725645 24022 201507081453 990  10 ***  44 *** * * *  4.0 ** ** ** ** 62 10 ** ** *   54   52 1013.0 30.16  780.1 *** ***  0.04 ***** *****  0.05 **
725645 24022 201507081553 *** *** ***  14 *** * * *  8.0 ** ** ** ** 61 ** ** ** *   54   52 1012.9 30.15  779.9 *** ***  0.06 ***** ***** ***** **
725645 24022 201507081653 340   9 ***  65 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   56   53 1012.7 30.15  779.9 *** ***  0.02 ***** ***** ***** **
725645 24022 201507081753 030  11 ***  16 *** * * *  4.0 ** ** ** ** 62 10 ** ** *   54   52 1013.1 30.16  780.1  56  53  0.14  0.26 ***** ***** **
725645 24022 201507081850 040  13 ***  45 *** * * *  9.1 ** ** ** ** 61 ** ** ** *   55   52 ****** 30.15  779.9 *** ***  0.02 ***** ***** ***** **
725645 24022 201507081853 060  14 ***  50 *** * * *  9.1 ** ** ** ** 61 ** ** ** *   55   52 1012.6 30.15  779.9 *** ***  0.01 ***** ***** ***** **
725645 24022 201507081953 060  16 ***  19 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   51 1012.6 30.15  779.9 *** ***  0.00T***** ***** ***** **
725645 24022 201507082051 070  15 ***  42 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   48 ****** 30.15  779.9 *** *** ***** ***** ***** ***** **
725645 24022 201507082053 070  16 ***  42 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   49 1012.7 30.15  779.9 *** ***  0.00 ***** *****  0.02 **
725645 24022 201507082153 080  14 ***  46 *** * * * 10.0 ** ** ** ** ** ** ** ** *   58   48 1012.6 30.16  780.1 *** ***  0.00 ***** ***** ***** **
725645 24022 201507082253 060  11 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   47 1012.8 30.16  780.1 *** ***  0.00 ***** ***** ***** **
725645 24022 201507082353 080   6 ***  23 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   47 1012.7 30.16  780.1  58  54  0.00  0.02 ***** ***** **
725645 24022 201507090053 070   8 ***  75 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   46 1013.0 30.16  780.1 *** ***  0.00 ***** ***** ***** **
725645 24022 201507090153 060   7 *** 100 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   47 1013.7 30.17  780.4 *** ***  0.00 ***** ***** ***** **
725645 24022 201507090253 060   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   51   47 1013.8 30.17  780.4 *** ***  0.00 ***** ***** ***** **
725645 24022 201507090353 140   5 ***  24 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   47 1014.1 30.18  780.7 *** ***  0.00 ***** ***** ***** **
725645 24022 201507090453 130   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   49   46 1014.3 30.18  780.7 *** ***  0.00 ***** ***** ***** **
725645 24022 201507090553 130   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   48   46 1013.9 30.15  779.9  58  48  0.00 ***** ***** ***** **
725645 24022 201507090653 150   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   49   46 1013.3 30.15  779.9  58  48  0.00 ***** ***** ***** **
725645 24022 201507090659 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  58 *** ***** *****  0.30 ***** **
725645 24022 201507090753 150   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   49   47 1012.7 30.14  779.6 *** ***  0.00 ***** ***** ***** **
725645 24022 201507090853 160   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   48   46 1012.6 30.14  779.6 *** ***  0.00 ***** ***** ***** **
725645 24022 201507090953 170   9 ***  75 *** * * * 10.0 ** ** ** ** ** ** ** ** *   48   46 1012.6 30.13  779.3 *** ***  0.00 ***** ***** ***** **
725645 24022 201507091053 140   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   47   45 1013.4 30.15  779.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201507091153 160   6 ***  80 *** * * * 10.0 ** ** ** ** ** ** ** ** *   47   46 1013.7 30.16  780.1  49  46  0.00 *****  0.28 ***** **
725645 24022 201507091253 130   7 ***  75 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   48 1013.6 30.16  780.1 *** ***  0.01 ***** ***** ***** **
725645 24022 201507091353 140   5 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   49 1013.4 30.17  780.4 *** ***  0.00 ***** ***** ***** **
725645 24022 201507091453 210   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   57   48 1013.5 30.17  780.4 *** ***  0.00 ***** *****  0.01 **
725645 24022 201507091553 210  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   61   47 1012.9 30.17  780.4 *** ***  0.00 ***** ***** ***** **
725645 24022 201507091653 250  13 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   47 1012.4 30.16  780.1 *** ***  0.00 ***** ***** ***** **
725645 24022 201507091753 210   9 ***  55 *** * * * 10.0 ** ** ** ** ** ** ** ** *   67   47 1011.8 30.16  780.1  68  47  0.00  0.01 ***** ***** **
725645 24022 201507091853 990   3  17  50 *** * * * 10.0 ** ** ** ** 12 ** ** ** *   67   46 1011.4 30.14  779.6 *** ***  0.00 ***** ***** ***** **
725645 24022 201507091951 360  11 ***  60 *** * * *  3.0 ** ** ** ** 90 62 ** ** *   54   46 ****** 30.15  779.9 *** *** ***** ***** ***** ***** **
725645 24022 201507091953 030  10 ***  60 *** * * *  3.0 ** ** ** ** 95 90 63 ** *   53   46 1013.6 30.15  779.9 *** ***  0.23 ***** ***** ***** **
725645 24022 201507092053 100   6 ***  90 *** * * * 10.0 ** ** ** ** 61 12 ** ** *   61   54 1012.2 30.14  779.6 *** ***  0.05 ***** *****  0.28 **
725645 24022 201507092153 040   6 *** 100 *** * * * 10.0 ** ** ** ** ** ** ** ** *   67   48 1010.8 30.13  779.3 *** ***  0.00T***** ***** ***** **
725645 24022 201507092253 ***   0 ***  95 *** * * * 10.0 ** ** ** ** ** ** ** ** *   67   46 1011.0 30.12  779.0 *** ***  0.00 ***** ***** ***** **
725645 24022 201507092353 *** *** *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   65   52 1010.9 30.11  778.8  70  52  0.00  0.28 ***** ***** **
725645 24022 201507100053 220  13  23  70 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   58   48 1012.3 30.14  779.6 *** ***  0.00T***** ***** ***** **
725645 24022 201507100153 180   9 ***  80 *** * * * 10.0 ** ** ** ** ** ** ** ** *   59   50 1010.7 30.12  779.0 *** ***  0.01 ***** ***** ***** **
725645 24022 201507100253 170  13 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   56   48 1010.7 30.12  779.0 *** ***  0.00 ***** *****  0.01 **
725645 24022 201507100353 180  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   55   48 1011.1 30.14  779.6 *** ***  0.00 ***** ***** ***** **
725645 24022 201507100453 170   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   52   48 1011.3 30.14  779.6 *** ***  0.00 ***** ***** ***** **
725645 24022 201507100553 160  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   55   50 1010.4 30.14  779.6  64  51  0.00  0.01 ***** ***** **
725645 24022 201507100653 130   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   54   51 1010.0 30.13  779.3  70  46  0.00 ***** ***** ***** **
725645 24022 201507100659 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  70 *** ***** *****  0.30 ***** **
725645 24022 201507100753 170   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   53   51 1012.1 30.12  779.0 *** ***  0.00 ***** ***** ***** **
725645 24022 201507100853 180   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   53   49 1011.4 30.14  779.6 *** ***  0.00 ***** ***** ***** **
725645 24022 201507100953 210  16 ***  80 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   47 1010.9 30.15  779.9 *** ***  0.00T***** ***** ***** **
725645 24022 201507101053 230  20  26  95 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   47 1011.1 30.15  779.9 *** ***  0.00T***** ***** ***** **
725645 24022 201507101153 230  16  24  75 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   51   47 1011.5 30.15  779.9  55  51  0.01 *****  0.30 ***** **
725645 24022 201507101253 250  10 *** 100 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   47 1012.5 30.14  779.6 *** ***  0.00T***** ***** ***** **
725645 24022 201507101353 *** *** *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   58   45 1011.0 30.14  779.6 *** ***  0.00 ***** ***** ***** **
725645 24022 201507101453 220  15 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   62   47 1011.0 30.14  779.6 *** ***  0.00 ***** *****  0.01 **
725645 24022 201507101553 240  18  26 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   65   45 1010.7 30.14  779.6 *** ***  0.00 ***** ***** ***** **
725645 24022 201507101653 270  17  22 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   67   45 1010.9 30.15  779.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201507101753 260  15  23  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   69   42 1010.8 30.16  780.1  69  50  0.00  0.01 ***** ***** **
725645 24022 201507101853 220  16 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   70   42 1010.5 30.15  779.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201507101953 250  21  28 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   42 1010.6 30.16  780.1 *** ***  0.00 ***** ***** ***** **
725645 24022 201507102053 250  16  23 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   73   41 1010.2 30.15  779.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201507102153 990  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   72   39 1010.2 30.15  779.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201507102253 270   9 *** 110 *** * * * 10.0 ** ** ** ** ** ** ** ** *   70   40 1010.7 30.15  779.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201507102353 230  14 *** 100 *** * * * 10.0 ** ** ** ** ** ** ** ** *   72   39 1010.4 30.15  779.9  74  67  0.00 ***** ***** ***** **
725645 24022 201507110053 200  13 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   71   42 1010.5 30.14  779.6 *** ***  0.00 ***** ***** ***** **
725645 24022 201507110153 220  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   66   44 1010.7 30.16  780.1 *** ***  0.00 ***** ***** ***** **
725645 24022 201507110253 220  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   61   43 1010.9 30.16  780.1 *** ***  0.00 ***** ***** ***** **
725645 24022 201507110353 210  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   56   44 1012.2 30.19  780.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201507110453 180   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   54   45 1012.4 30.20  781.2 *** ***  0.00 ***** ***** ***** **
725645 24022 201507110553 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   54   44 1012.1 30.19  780.9  73  51  0.00 ***** ***** ***** **
725645 24022 201507110653 110   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   52   44 1012.9 30.21  781.5  74  50  0.00 ***** ***** ***** **
725645 24022 201507110659 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  74 *** ***** *****  0.01 ***** **
725645 24022 201507110753 230   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   50   45 1013.1 30.22  781.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201507110853 200  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   52   44 1012.6 30.22  781.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201507110953 220   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   51   44 1013.3 30.23  782.0 *** ***  0.00 ***** ***** ***** **
725645 24022 201507111053 250   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   50   43 1013.7 30.23  782.0 *** ***  0.00 ***** ***** ***** **
725645 24022 201507111153 250   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   51   42 1013.3 30.23  782.0  55  49  0.00 *****  0.01 ***** **
725645 24022 201507111253 230  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   52   43 1013.7 30.24  782.3 *** ***  0.00 ***** ***** ***** **
725645 24022 201507111353 230  16 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   60   42 1013.8 30.25  782.6 *** ***  0.00 ***** ***** ***** **
725645 24022 201507111453 220  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   41 1014.1 30.26  782.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201507111553 210   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   69   43 1014.2 30.26  782.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201507111653 220  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   72   40 1014.2 30.26  782.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201507111753 260  11  25 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   72   41 1014.1 30.26  782.8  73  50  0.00 ***** ***** ***** **
725645 24022 201507111853 220  16  25 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   76   40 1013.4 30.25  782.6 *** ***  0.00 ***** ***** ***** **
725645 24022 201507111953 250  15  28 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   75   37 1013.8 30.25  782.6 *** ***  0.00 ***** ***** ***** **
725645 24022 201507112053 210  21  28  90 *** * * * 10.0 ** ** ** ** ** ** ** ** *   69   45 1014.9 30.27  783.1 *** ***  0.00 ***** ***** ***** **
725645 24022 201507112153 240  14  18 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   73   40 1014.0 30.25  782.6 *** ***  0.00 ***** ***** ***** **
725645 24022 201507112253 180   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   73   41 1013.6 30.24  782.3 *** ***  0.00 ***** ***** ***** **
725645 24022 201507112353 210  10 ***  75 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   61   49 1016.1 30.26  782.8  77  60  0.00T 0.00T***** ***** **
725645 24022 201507120053 210  20  31 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   66   46 1015.3 30.26  782.8 *** ***  0.00T***** ***** ***** **
725645 24022 201507120153 210  18 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   62   46 1014.2 30.25  782.6 *** ***  0.00 ***** ***** ***** **
725645 24022 201507120253 190  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   57   47 1014.7 30.26  782.8 *** ***  0.00 ***** *****  0.00T**
725645 24022 201507120353 200  13 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   57   44 1014.5 30.27  783.1 *** ***  0.00 ***** ***** ***** **
725645 24022 201507120453 220  15 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   57   42 1013.7 30.26  782.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201507120553 230  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   55   42 1014.2 30.27  783.1  67  55  0.00  0.00T***** ***** **
725645 24022 201507120653 230  14 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   57   42 1013.3 30.26  782.8  77  49  0.00 ***** ***** ***** **
725645 24022 201507120659 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  77 *** ***** *****  0.00T***** **
725645 24022 201507120753 230  16 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   58   43 1013.5 30.27  783.1 *** ***  0.00 ***** ***** ***** **
725645 24022 201507120853 220  22  32 110 *** * * * 10.0 ** ** ** ** ** ** ** ** *   60   44 1013.7 30.26  782.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201507120953 230  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   58   44 1013.6 30.27  783.1 *** ***  0.00 ***** ***** ***** **
725645 24022 201507121053 260   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   55   42 1014.6 30.28  783.4 *** ***  0.00 ***** ***** ***** **
725645 24022 201507121153 990   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   56   44 1016.0 30.28  783.4  60  53  0.00 ***** ***** ***** **
725645 24022 201507121253 230  13 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   60   45 1015.1 30.29  783.7 *** ***  0.00 ***** ***** ***** **
725645 24022 201507121353 160  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   45 1015.7 30.30  783.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201507121453 160   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   66   48 1016.1 30.31  784.2 *** ***  0.00 ***** ***** ***** **
725645 24022 201507121553 240  20 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   71   46 1015.0 30.29  783.7 *** ***  0.00 ***** ***** ***** **
725645 24022 201507121653 240  17 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   46 1014.8 30.29  783.7 *** ***  0.00 ***** ***** ***** **
725645 24022 201507121753 220  18  24  80 *** * * * 10.0 ** ** ** ** ** ** ** ** *   73   45 1014.9 30.29  783.7  76  53  0.00 ***** ***** ***** **
725645 24022 201507121853 240  13  25 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   77   43 1014.1 30.29  783.7 *** ***  0.00 ***** ***** ***** **
725645 24022 201507121953 230  21  29 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   80   40 1013.6 30.29  783.7 *** ***  0.00 ***** ***** ***** **
725645 24022 201507122053 250  21  30 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   79   40 1012.7 30.27  783.1 *** ***  0.00 ***** ***** ***** **
725645 24022 201507122153 240  24  34 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   77   37 1013.3 30.27  783.1 *** ***  0.00 ***** ***** ***** **
725645 24022 201507122253 260  16 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   78   36 1013.0 30.26  782.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201507122353 260  16  25 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   78   37 1012.6 30.25  782.6  81  72  0.00 ***** ***** ***** **
725645 24022 201507130053 260  18 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   34 1012.4 30.25  782.6 *** ***  0.00 ***** ***** ***** **
725645 24022 201507130153 280  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   71   38 1013.1 30.26  782.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201507130253 *** *** *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   43 1013.8 30.26  782.8 *** ***  0.00 ***** ***** ***** **
