  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
725645 24022 200501070956 040   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *    4   -2 1011.2 29.69  767.3 *** ***  0.00 ***** ***** ***** **
725645 24022 200501071056 080   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *    3   -2 1011.8 29.70  767.6 *** ***  0.00 ***** ***** ***** **
725645 24022 200501071156 090   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *    0   -5 1013.6 29.72  768.2  15   0  0.00 ***** ***** ***** **
725645 24022 200501071256 100  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *    0   -7 1014.7 29.74  768.7 *** ***  0.00 ***** ***** ***** **
725645 24022 200501071356 090   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *    0   -5 1015.8 29.77  769.5 *** ***  0.00 ***** ***** ***** **
725645 24022 200501071456 080   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *    2   -3 1016.2 29.79  770.1 *** ***  0.00 ***** ***** ***** **
725645 24022 200501071556 060  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *    8    2 1016.1 29.82  770.9 *** ***  0.00 ***** ***** ***** **
725645 24022 200501071656 100   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   15    3 1016.1 29.84  771.4 *** ***  0.00 ***** ***** ***** **
725645 24022 200501071756 250  14  21 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   21    4 1014.8 29.82  770.9  21  -2  0.00 ***** ***** ***** **
725645 24022 200501071856 240  21 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   25    6 1013.0 29.78  769.8 *** ***  0.00 ***** ***** ***** **
725645 24022 200501071956 240  22 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   26    5 1012.7 29.77  769.5 *** ***  0.00 ***** ***** ***** **
725645 24022 200501072056 240  21 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27    4 1012.3 29.75  769.0 *** ***  0.00 ***** ***** ***** **
725645 24022 200501072156 230  22  26 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28    4 1011.8 29.73  768.4 *** ***  0.00 ***** ***** ***** **
725645 24022 200501072256 160  15 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   23    8 1012.9 29.73  768.4 *** ***  0.00 ***** ***** ***** **
725645 24022 200501072356 150   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   17    5 1014.7 29.74  768.7  29  17  0.00 ***** ***** ***** **
725645 24022 200501080056 160  15 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   14    6 1015.0 29.73  768.4 *** ***  0.00 ***** ***** ***** **
725645 24022 200501080156 160  23 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   13    7 1013.8 29.70  767.6 *** ***  0.00 ***** ***** ***** **
725645 24022 200501080256 160  22 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   13    6 1013.2 29.69  767.3 *** ***  0.00 ***** ***** ***** **
725645 24022 200501080356 160  23 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   13    5 1011.5 29.67  766.8 *** ***  0.00 ***** ***** ***** **
725645 24022 200501080456 220  13  25 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   28   11 1008.6 29.70  767.6 *** ***  0.00 ***** ***** ***** **
725645 24022 200501080556 230  25 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   15 1006.6 29.67  766.8  29  12  0.00 ***** ***** ***** **
725645 24022 200501080656 240  25 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   17 1006.1 29.67  766.8  29  -2  0.00 ***** ***** ***** **
725645 24022 200501080659 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  29  -2 ***** *****  0.00 ***** **
725645 24022 200501080756 240  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   24   16 1006.7 29.68  767.1 *** ***  0.00 ***** ***** ***** **
725645 24022 200501080856 240  29  38 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   16 1005.1 29.66  766.5 *** ***  0.00 ***** ***** ***** **
725645 24022 200501080956 240  15  32 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   16 1006.8 29.71  767.9 *** ***  0.00 ***** ***** ***** **
725645 24022 200501081056 240  20  32 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   16 1007.9 29.72  768.2 *** ***  0.00 ***** ***** ***** **
725645 24022 200501081156 220   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   15 1010.8 29.76  769.2  28  24  0.00 ***** ***** ***** **
725645 24022 200501081256 230  25  34 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   29   16 1010.7 29.76  769.2 *** ***  0.00 ***** ***** ***** **
725645 24022 200501081356 230  36  43 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   29   16 1011.1 29.76  769.2 *** ***  0.00 ***** ***** ***** **
725645 24022 200501081456 230  24  32 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   29   16 1012.1 29.79  770.1 *** ***  0.00 ***** ***** ***** **
725645 24022 200501081556 230  16 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   32   17 1012.3 29.81  770.6 *** ***  0.00 ***** ***** ***** **
725645 24022 200501081656 230  33  46 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   36   18 1007.8 29.79  770.1 *** ***  0.00 ***** ***** ***** **
725645 24022 200501081756 230  30  40 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   19 1008.3 29.80  770.3  37  27  0.00 ***** ***** ***** **
725645 24022 200501081856 240  26  38 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   21 1007.8 29.78  769.8 *** ***  0.00 ***** ***** ***** **
725645 24022 200501081956 230  32  40 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   38   21 1006.6 29.74  768.7 *** ***  0.00 ***** ***** ***** **
725645 24022 200501082056 230  32  41 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   39   20 1005.5 29.74  768.7 *** ***  0.00 ***** ***** ***** **
725645 24022 200501082156 230  34  39 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   38   20 1006.5 29.76  769.2 *** ***  0.00 ***** ***** ***** **
725645 24022 200501082256 220  26  34 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   35   22 1007.8 29.78  769.8 *** ***  0.00 ***** ***** ***** **
725645 24022 200501082356 210  22 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   31   23 1009.7 29.80  770.3 *** ***  0.00 ***** ***** ***** **
725645 24022 200501090056 210  15 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   23 1010.5 29.83  771.1 *** ***  0.00 ***** ***** ***** **
725645 24022 200501090156 210  15 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   26   23 1010.9 29.83  771.1 *** ***  0.00 ***** ***** ***** **
725645 24022 200501090256 200  14 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   23   20 1011.3 29.82  770.9 *** ***  0.00 ***** ***** ***** **
725645 24022 200501090356 210  16 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   26   20 1008.8 29.78  769.8 *** ***  0.00 ***** ***** ***** **
725645 24022 200501090456 210  17 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   28   22 1007.1 29.77  769.5 *** ***  0.00 ***** ***** ***** **
725645 24022 200501090556 190  17 ***  37 BKN * * *  9.1 ** ** ** ** ** ** ** ** *   31   26 1006.0 29.75  769.0 *** ***  0.00 ***** ***** ***** **
725645 24022 200501090656 190  17 ***  37 OVC * * *  8.0 ** ** ** ** 71 ** ** ** *   31   26 1005.2 29.73  768.4 *** ***  0.00T***** ***** ***** **
725645 24022 200501090659 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  39 *** ***** *****  0.00T***** **
725645 24022 200501090756 210  24 ***  60 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   32   28 1004.3 29.72  768.2 *** ***  0.00T***** ***** ***** **
725645 24022 200501090856 230  22 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   33   25 1004.3 29.73  768.4 *** ***  0.00 ***** *****  0.00T**
725645 24022 200501090956 240  28  33 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   33   24 1005.3 29.76  769.2 *** ***  0.00 ***** ***** ***** **
725645 24022 200501091056 260  32  48 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   37   20 1005.8 29.77  769.5 *** ***  0.00 ***** ***** ***** **
725645 24022 200501091156 270  28  39  43 OVC * * * 10.0 ** ** ** ** 41 40 ** ** *   35   25 1008.8 29.82  770.9 *** ***  0.00T 0.00T***** ***** **
725645 24022 200501091256 250  20  34  50 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   33   25 1011.1 29.86  772.0 *** ***  0.00T***** ***** ***** **
725645 24022 200501091356 990  10 ***  36 OVC * * *  8.0 ** ** ** ** 71 ** ** ** *   30   27 1013.4 29.90  773.0 *** ***  0.00T***** ***** ***** **
725645 24022 200501091456 080   9 ***  47 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   26   24 1015.5 29.93  773.9 *** ***  0.00T***** *****  0.00T**
725645 24022 200501091556 250  21  31  70 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   38   21 1013.5 29.94  774.1 *** ***  0.00 ***** ***** ***** **
725645 24022 200501091656 230  22  29  75 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   40   23 1013.5 29.97  775.0 *** ***  0.00 ***** ***** ***** **
725645 24022 200501091756 250  23  34  75 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   42   21 1012.7 29.98  775.2 *** ***  0.00  0.00T***** ***** **
725645 24022 200501091856 250  25  43  60 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   43   20 1012.1 29.96  774.7 *** ***  0.00 ***** ***** ***** **
725645 24022 200501091956 250  26  40 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   43   16 1011.2 29.95  774.4 *** ***  0.00 ***** ***** ***** **
725645 24022 200501092056 250  24  33  70 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   46   20 1010.3 29.94  774.1 *** ***  0.00 ***** ***** ***** **
725645 24022 200501092156 210  18 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   44   22 1010.7 29.94  774.1 *** ***  0.00 ***** ***** ***** **
725645 24022 200501092256 210  16 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   37   27 1012.7 29.98  775.2 *** ***  0.00 ***** ***** ***** **
725645 24022 200501092356 250  13 ***  50 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   36   28 1013.8 30.00  775.8  46  36  0.00 ***** ***** ***** **
725645 24022 200501100056 180   5 ***  18 OVC * * *  4.0 ** ** ** ** 71 10 ** ** *   33   31 1015.4 30.01  776.0 *** ***  0.00T***** ***** ***** **
725645 24022 200501100156 ***   0 ***  18 OVC * * *  2.0 ** ** ** ** 71 10 ** ** *   32   32 1016.0 30.00  775.8 *** ***  0.02 ***** ***** ***** **
725645 24022 200501100256 130   5 ***  14 OVC * * *  1.8 ** ** ** ** 71 10 ** ** *   32   31 1016.6 30.00  775.8 *** ***  0.02 ***** *****  0.04 **
725645 24022 200501100356 180   6 ***  48 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   32   31 1014.0 29.99  775.5 *** ***  0.00T***** ***** ***** **
725645 24022 200501100456 190  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   32   28 1012.7 29.97  775.0 *** ***  0.00 ***** ***** ***** **
725645 24022 200501100556 210  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   31   28 1012.5 29.97  775.0  36  30  0.00  0.04 ***** ***** **
725645 24022 200501100656 220   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   34   28 1011.3 29.96  774.7  46  24  0.00 ***** ***** ***** **
725645 24022 200501100659 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  46 *** ***** *****  0.04 ***** **
725645 24022 200501100756 240   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   32   28 1011.0 29.94  774.1 *** ***  0.00 ***** ***** ***** **
725645 24022 200501100856 250   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   33   28 1010.3 29.94  774.1 *** ***  0.00 ***** ***** ***** **
725645 24022 200501100956 220   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   36   30 1009.6 29.92  773.6 *** ***  0.00 ***** ***** ***** **
725645 24022 200501101056 040   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   33   27 1011.1 29.91  773.3 *** ***  0.00 ***** ***** ***** **
725645 24022 200501101156 990   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   35   27 1009.9 29.89  772.8  37  31  0.00 *****  0.04 ***** **
725645 24022 200501101256 260  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   31   26 1011.3 29.88  772.5 *** ***  0.00 ***** ***** ***** **
725645 24022 200501101356 240  16 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   33   27 1010.6 29.87  772.2 *** ***  0.00 ***** ***** ***** **
725645 24022 200501101456 240  16 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   34   28 1010.1 29.86  772.0 *** ***  0.00 ***** ***** ***** **
725645 24022 200501101556 250  16 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   31 1009.9 29.88  772.5 *** ***  0.00 ***** ***** ***** **
725645 24022 200501101656 260  15 ***  31 BKN * * * 10.0 ** ** ** ** 61 ** ** ** *   36   33 1011.1 29.90  773.0 *** ***  0.00T***** ***** ***** **
725645 24022 200501101756 250   8 ***  48 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   38   34 1010.4 29.89  772.8  38  30  0.00T 0.00T***** ***** **
725645 24022 200501101856 230   9 ***  80 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   39   33 1008.7 29.87  772.2 *** ***  0.01 ***** ***** ***** **
725645 24022 200501101956 060   7 ***  44 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   37   33 1008.8 29.84  771.4 *** ***  0.00 ***** ***** ***** **
725645 24022 200501102056 010   8 ***  47 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   38   34 1008.5 29.84  771.4 *** ***  0.00 ***** *****  0.01 **
725645 24022 200501102156 010  10 ***  29 OVC * * * 10.0 ** ** ** ** 61 ** ** ** *   34   33 1009.3 29.86  772.0 *** ***  0.00T***** ***** ***** **
725645 24022 200501102256 080   6 ***  39 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   35   33 1009.9 29.87  772.2 *** ***  0.00T***** ***** ***** **
725645 24022 200501102356 060   7 ***  31 OVC * * *  8.0 ** ** ** ** 71 ** ** ** *   33   32 1010.1 29.87  772.2  40  33  0.00T 0.01 ***** ***** **
725645 24022 200501110056 100   7 ***  42 OVC * * * 10.0 ** ** ** ** 61 ** ** ** *   33   32 1010.9 29.87  772.2 *** ***  0.02 ***** ***** ***** **
725645 24022 200501110156 080   8 ***  44 OVC * * *  6.0 ** ** ** ** 71 10 ** ** *   32   31 1010.3 29.87  772.2 *** ***  0.01 ***** ***** ***** **
725645 24022 200501110256 060   6 ***  55 OVC * * *  2.5 ** ** ** ** 10 ** ** ** *   32   31 1010.5 29.87  772.2 *** ***  0.00T***** *****  0.03 **
725645 24022 200501110356 080   5 ***   3 OBS * * *  1.0 ** ** ** ** 71 10 ** ** *   32   31 1009.5 29.87  772.2 *** ***  0.04 ***** ***** ***** **
725645 24022 200501110456 080   9 ***   8 OVC * * *  2.5 ** ** ** ** 71 10 ** ** *   31   31 1009.3 29.85  771.7 *** ***  0.02 ***** ***** ***** **
725645 24022 200501110556 070   6 ***   5 OVC * * *  2.0 ** ** ** ** 71 10 ** ** *   31   30 1008.6 29.84  771.4  33  31  0.04  0.13 ***** ***** **
725645 24022 200501110656 080   6 ***   5 OVC * * *  9.1 ** ** ** ** ** ** ** ** *   31   30 1007.6 29.81  770.6  40  30  0.01 ***** ***** ***** **
725645 24022 200501110659 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  40 *** ***** *****  0.15 ***** **
725645 24022 200501110756 080   5 ***   8 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   31   30 1006.6 29.77  769.5 *** ***  0.00T***** ***** ***** **
725645 24022 200501110856 150  15 ***   2 OVC * * *  1.8 ** ** ** ** 10 ** ** ** *   31   30 1005.2 29.74  768.7 *** ***  0.00 ***** *****  0.01 **
725645 24022 200501110956 170  17 ***   2 OVC * * *  4.0 ** ** ** ** 10 ** ** ** *   30   29 1005.6 29.72  768.2 *** ***  0.00 ***** ***** ***** **
725645 24022 200501111056 170  16 ***   2 OVC * * *  5.0 ** ** ** ** 10 ** ** ** *   29   28 1004.6 29.69  767.3 *** ***  0.00T***** ***** ***** **
725645 24022 200501111156 160  15 ***  46 BKN * * *  5.0 ** ** ** ** 71 10 ** ** *   29   27 1004.6 29.68  767.1  31  28  0.00T 0.01  0.15 ***** **
725645 24022 200501111256 200  10 ***   3 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   30   28 1003.3 29.66  766.5 *** ***  0.00T***** ***** ***** **
725645 24022 200501111356 160  10 ***  60 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   29   27 1003.4 29.65  766.2 *** ***  0.00 ***** ***** ***** **
725645 24022 200501111456 190  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   30   26 1002.9 29.64  766.0 *** ***  0.00 ***** *****  0.00T**
725645 24022 200501111556 130   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   24 1003.2 29.63  765.7 *** ***  0.00 ***** ***** ***** **
725645 24022 200501111656 190  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   29   25 1002.8 29.62  765.4 *** ***  0.00 ***** ***** ***** **
725645 24022 200501111756 230  16 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   34   31  999.9 29.57  764.1  34  26  0.00  0.00T***** ***** **
725645 24022 200501111856 160  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   33   30  998.5 29.52  762.7 *** ***  0.00 ***** ***** ***** **
725645 24022 200501111956 150  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   33   30  996.5 29.47  761.3 *** ***  0.00T***** ***** ***** **
725645 24022 200501112056 190  13 ***  80 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   36   30  995.0 29.45  760.8 *** ***  0.00 ***** *****  0.00T**
725645 24022 200501112156 220  24  33  38 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   34   31  995.2 29.43  760.3 *** ***  0.00 ***** ***** ***** **
725645 24022 200501112256 280   8 ***  27 OVC * * *  4.0 ** ** ** ** 71 10 ** ** *   33   31  996.0 29.44  760.5 *** ***  0.00T***** ***** ***** **
725645 24022 200501112356 320   9 ***   2 OBS * * *  0.3 ** ** ** ** 73 30 ** ** *   32   31  996.0 29.44  760.5  37  32  0.08  0.06 ***** ***** **
725645 24022 200501120056 110   6 ***  70 BKN * * *  0.8 ** ** ** ** 10 ** ** ** *   29   28  994.7 29.39  759.2 *** ***  0.01 ***** ***** ***** **
725645 24022 200501120156 170   6 ***   3 OVC * * *  0.3 ** ** ** ** 35 ** ** ** *   24   23  995.5 29.38  758.9 *** ***  0.00 ***** ***** ***** **
725645 24022 200501120256 170   8 ***  44 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   29   28  994.3 29.38  758.9 *** ***  0.00 ***** *****  0.03 **
725645 24022 200501120356 270   3 ***  90 BKN * * * 10.0 ** ** ** ** ** ** ** ** *   29   28  993.7 29.36  758.4 *** ***  0.00T***** ***** ***** **
725645 24022 200501120456 ***   0 ***  60 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   27   26  993.7 29.35  758.1 *** ***  0.00 ***** ***** ***** **
725645 24022 200501120556 ***   0 ***  60 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   28   27  991.7 29.32  757.3  32  24  0.00  0.03 ***** ***** **
725645 24022 200501120656 070   3 ***  75 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   27   26  991.6 29.31  757.0  37  24  0.00 ***** ***** ***** **
725645 24022 200501120659 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  37 *** ***** *****  0.09 ***** **
725645 24022 200501120756 ***   0 ***  14 OVC * * *  2.0 ** ** ** ** 71 10 ** ** *   28   27  991.2 29.31  757.0 *** ***  0.00T***** ***** ***** **
725645 24022 200501120856 040   9 ***   7 OVC * * *  3.0 ** ** ** ** 71 10 ** ** *   28   27  990.8 29.31  757.0 *** ***  0.01 ***** *****  0.01 **
725645 24022 200501120956 050   9 ***   8 OVC * * *  1.3 ** ** ** ** 71 10 ** ** *   26   25  992.3 29.33  757.5 *** ***  0.01 ***** ***** ***** **
725645 24022 200501121056 340  18 ***  20 OVC * * *  1.0 ** ** ** ** 71 10 ** ** *   20   19  995.1 29.37  758.6 *** ***  0.00T***** ***** ***** **
725645 24022 200501121156 340  17 ***   5 OVC * * *  0.8 ** ** ** ** 71 10 ** ** *   20   18  996.4 29.40  759.4  29  20  0.00T 0.02  0.11 ***** **
725645 24022 200501121256 330  21 ***  19 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   19   18  998.3 29.44  760.5 *** ***  0.00T***** ***** ***** **
725645 24022 200501121356 350  15  23  75 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   19   17 1000.5 29.47  761.3 *** ***  0.00T***** ***** ***** **
725645 24022 200501121456 360  10 ***  80 OVC * * * 10.0 ** ** ** ** ** ** ** ** *   18   15 1000.7 29.50  762.2 *** ***  0.00 ***** *****  0.00T**
725645 24022 200501121556 060   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   15   12 1003.2 29.55  763.5 *** ***  0.00 ***** ***** ***** **
725645 24022 200501121656 050   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   14   11 1004.9 29.59  764.6 *** ***  0.00 ***** ***** ***** **
725645 24022 200501121756 050  14 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   17   13 1004.9 29.61  765.2  20  13  0.00  0.00T***** ***** **
725645 24022 200501121856 060   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   18   13 1005.5 29.62  765.4 *** ***  0.00T***** ***** ***** **
725645 24022 200501121956 990   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   20   14 1005.0 29.62  765.4 *** ***  0.00 ***** ***** ***** **
725645 24022 200501122056 290   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   20   14 1006.0 29.65  766.2 *** ***  0.00 ***** *****  0.00T**
725645 24022 200501122156 260  18 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   20   10 1007.0 29.67  766.8 *** ***  0.00 ***** ***** ***** **
725645 24022 200501122256 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   19    8 1009.3 29.70  767.6 *** ***  0.00 ***** ***** ***** **
725645 24022 200501122356 160   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   11    7 1011.9 29.73  768.4  21  10  0.00  0.00T***** ***** **
725645 24022 200501130056 260   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *    9    1 1013.2 29.75  769.0 *** ***  0.00 ***** ***** ***** **
725645 24022 200501130156 260  16  21 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   14    3 1012.4 29.76  769.2 *** ***  0.00 ***** ***** ***** **
725645 24022 200501130256 230  17 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   14    4 1012.9 29.76  769.2 *** ***  0.00 ***** ***** ***** **
725645 24022 200501130356 190  16 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   14    6 1013.3 29.76  769.2 *** ***  0.00 ***** ***** ***** **
725645 24022 200501130456 260  36  39 722 CLR * * *  4.0 ** ** ** ** 27 ** ** ** *   14    8 1012.6 29.73  768.4 *** ***  0.00 ***** ***** ***** **
725645 24022 200501130556 230  16 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   14    5 1012.7 29.75  769.0  17   8  0.00 ***** ***** ***** **
725645 24022 200501130656 250  17  26 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   15    4 1013.6 29.79  770.1  29   8  0.00 ***** ***** ***** **
725645 24022 200501130659 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  29 *** ***** *****  0.02 ***** **
725645 24022 200501130756 270  34 *** 722 CLR * * *  5.0 05 ** ** ** 04 ** ** ** *   14    8 1012.8 29.77  769.5 *** ***  0.00 ***** ***** ***** **
725645 24022 200501130856 260  20 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   13    5 1014.1 29.80  770.3 *** ***  0.00 ***** ***** ***** **
725645 24022 200501130956 280  23 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   14    6 1015.3 29.84  771.4 *** ***  0.00 ***** ***** ***** **
725645 24022 200501131056 260  20 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   13    5 1015.5 29.83  771.1 *** ***  0.00 ***** ***** ***** **
725645 24022 200501131156 260  16 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   14    4 1016.6 29.83  771.1  17  13  0.00 ***** ***** ***** **
725645 24022 200501131256 290  18 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   16    4 1017.1 29.85  771.7 *** ***  0.00 ***** ***** ***** **
725645 24022 200501131356 220  14 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   12    2 1017.7 29.86  772.0 *** ***  0.00 ***** ***** ***** **
725645 24022 200501131456 250  18 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   14    3 1017.7 29.88  772.5 *** ***  0.00 ***** ***** ***** **
725645 24022 200501131556 260  20 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   17    7 1017.2 29.88  772.5 *** ***  0.00 ***** ***** ***** **
725645 24022 200501131656 250  24 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   19    8 1017.3 29.89  772.8 *** ***  0.00 ***** ***** ***** **
725645 24022 200501131756 260  28  38 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   20   10 1016.8 29.88  772.5  20  10  0.00 ***** ***** ***** **
725645 24022 200501131856 270  32  43 722 CLR * * *  2.5 ** ** ** ** 27 ** ** ** *   21   13 1015.7 29.86  772.0 *** ***  0.00 ***** ***** ***** **
725645 24022 200501131956 280  31  41 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   22   11 1015.9 29.86  772.0 *** ***  0.00 ***** ***** ***** **
725645 24022 200501132056 270  25 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   22    9 1016.8 29.89  772.8 *** ***  0.00 ***** ***** ***** **
